Order_ID,Date,Month,Quarter,Product_Name,Category,Brand,Unit_Price,Discount_Percent,Selling_Price,Quantity,Revenue,Cost,Profit,Profit_Margin_Pct,City,Region,Sales_Channel,Payment_Method,Return_Flag,Customer_Segment,Festival_Season
ORD-12756,2024-12-02,December,Q4,Laptops,Computing,Asus,114100.0,20,91280.0,2,182560.0,149379.84,33180.16,18.17,Kolkata,East,Corporate,Credit Card,No,Enterprise,True
ORD-12757,2024-02-15,February,Q1,Routers,Networking,Asus,14100.0,20,11280.0,1,11280.0,7884.0,3396.0,30.11,Pune,West,Retail Store,Debit Card,No,Student,False
ORD-12758,2024-10-12,October,Q4,Routers,Networking,Netgear,6300.0,5,5985.0,1,5985.0,4125.25,1859.75,31.07,Mumbai,West,Retail Store,UPI,No,Individual,True
ORD-12759,2024-11-22,November,Q4,Routers,Networking,TP-Link,10400.0,30,7280.0,2,14560.0,12648.0,1912.0,13.13,Bangalore,South,Retail Store,Credit Card,No,Enterprise,True
ORD-12760,2024-01-10,January,Q1,Air Purifiers,Home Tech,Philips,30500.0,25,22875.0,1,22875.0,21539.52,1335.48,5.84,Jaipur,North,Online,EMI,No,Enterprise,False
ORD-12761,2024-02-22,February,Q1,Headphones,Audio,JBL,24400.0,20,19520.0,1,19520.0,16097.29,3422.71,17.53,Kolkata,East,Retail Store,UPI,No,Enterprise,False
ORD-12762,2024-10-15,October,Q4,Smartphones,Mobile,Xiaomi,35300.0,20,28240.0,3,84720.0,73562.76,11157.24,13.17,Ahmedabad,West,Online,EMI,No,Student,True
ORD-12763,2024-02-21,February,Q1,Laptops,Computing,Asus,53900.0,15,45815.0,1,45815.0,30134.78,15680.22,34.23,Lucknow,North,Distributor,EMI,No,Enterprise,False
ORD-12764,2024-05-07,May,Q2,Laptops,Computing,Apple,29600.0,25,22200.0,1,22200.0,20162.46,2037.54,9.18,Chennai,South,Retail Store,UPI,No,Small Business,False
ORD-12765,2024-06-27,June,Q2,Routers,Networking,Asus,7000.0,30,4900.0,1,4900.0,4957.41,-57.41,-1.17,Chennai,South,Distributor,Debit Card,No,Small Business,False
ORD-12766,2024-01-10,January,Q1,Smart TVs,Entertainment,Sony,85000.0,25,63750.0,1,63750.0,56222.56,7527.44,11.81,Delhi,North,Retail Store,UPI,No,Enterprise,False
ORD-12767,2024-05-24,May,Q2,Routers,Networking,D-Link,10400.0,0,10400.0,1,10400.0,7492.4,2907.6,27.96,Bangalore,South,Online,UPI,Yes,Enterprise,False
ORD-12768,2024-06-21,June,Q2,Smartwatches,Wearables,Apple,30100.0,10,27090.0,1,27090.0,18335.64,8754.36,32.32,Mumbai,West,Retail Store,Debit Card,No,Small Business,False
ORD-12769,2024-10-17,October,Q4,Air Purifiers,Home Tech,Sharp,27100.0,5,25745.0,2,51490.0,35451.44,16038.56,31.15,Ahmedabad,West,Online,Credit Card,No,Individual,True
ORD-12770,2024-04-13,April,Q2,Headphones,Audio,Boat,13400.0,30,9380.0,2,18760.0,18337.9,422.1,2.25,Mumbai,West,Online,UPI,No,Small Business,False
ORD-12771,2024-11-10,November,Q4,Headphones,Audio,Apple,23500.0,0,23500.0,1,23500.0,15236.08,8263.92,35.17,Hyderabad,South,Online,Net Banking,No,Student,True
ORD-12772,2024-06-09,June,Q2,Headphones,Audio,Sennheiser,19000.0,5,18050.0,2,36100.0,24791.08,11308.92,31.33,Ahmedabad,West,Retail Store,Credit Card,No,Student,False
ORD-12773,2024-03-21,March,Q1,Tablets,Mobile,Lenovo,17800.0,30,12460.0,1,12460.0,10955.21,1504.79,12.08,Kolkata,East,Online,UPI,No,Small Business,False
ORD-12774,2024-04-24,April,Q2,Headphones,Audio,Sony,9600.0,25,7200.0,2,14400.0,12357.5,2042.5,14.18,Delhi,North,Online,UPI,No,Individual,False
ORD-12775,2024-05-14,May,Q2,Laptops,Computing,Apple,105800.0,5,100510.0,2,201020.0,149059.62,51960.38,25.85,Jaipur,North,Distributor,UPI,No,Student,False
ORD-12776,2024-08-08,August,Q3,Smartphones,Mobile,Vivo,65700.0,30,45990.0,4,183960.0,153984.64,29975.36,16.29,Lucknow,North,Online,Credit Card,No,Enterprise,False
ORD-12777,2024-09-05,September,Q3,Gaming Consoles,Gaming,Sony,40400.0,15,34340.0,2,68680.0,57362.46,11317.54,16.48,Kolkata,East,Online,UPI,No,Enterprise,False
ORD-12778,2024-10-09,October,Q4,Headphones,Audio,JBL,7900.0,0,7900.0,2,15800.0,9147.4,6652.6,42.11,Hyderabad,South,Retail Store,UPI,No,Student,True
ORD-12779,2024-04-07,April,Q2,Laptops,Computing,HP,107500.0,5,102125.0,1,102125.0,69058.51,33066.49,32.38,Hyderabad,South,Online,UPI,No,Individual,False
ORD-12780,2024-09-29,September,Q3,Smartphones,Mobile,Apple,35400.0,15,30090.0,4,120360.0,95758.36,24601.64,20.44,Delhi,North,Corporate,EMI,No,Small Business,False
ORD-12781,2024-12-08,December,Q4,Gaming Consoles,Gaming,Microsoft,20200.0,0,20200.0,3,60600.0,33627.03,26972.97,44.51,Ahmedabad,West,Corporate,EMI,No,Individual,True
ORD-12782,2024-02-22,February,Q1,Gaming Consoles,Gaming,Nintendo,24400.0,10,21960.0,3,65880.0,52660.049999999996,13219.95,20.07,Kolkata,East,Corporate,Debit Card,No,Enterprise,False
ORD-12783,2024-09-05,September,Q3,Cameras,Imaging,Nikon,49100.0,0,49100.0,2,98200.0,58339.52,39860.48,40.59,Delhi,North,Online,UPI,No,Individual,False
ORD-12784,2024-02-26,February,Q1,Routers,Networking,TP-Link,5400.0,10,4860.0,1,4860.0,3965.36,894.64,18.41,Chennai,South,Online,Debit Card,No,Individual,False
ORD-12785,2024-06-07,June,Q2,Headphones,Audio,Sennheiser,1400.0,10,1260.0,2,2520.0,1771.88,748.12,29.69,Lucknow,North,Retail Store,EMI,No,Student,False
ORD-12786,2024-08-20,August,Q3,Laptops,Computing,Lenovo,87800.0,20,70240.0,1,70240.0,56346.02,13893.98,19.78,Chennai,South,Online,UPI,No,Enterprise,False
ORD-12787,2024-07-18,July,Q3,Headphones,Audio,JBL,12100.0,30,8470.0,1,8470.0,7023.97,1446.03,17.07,Pune,West,Retail Store,Credit Card,No,Individual,False
ORD-12788,2024-08-20,August,Q3,Headphones,Audio,Sony,6000.0,30,4200.0,3,12600.0,13475.25,-875.25,-6.95,Ahmedabad,West,Online,Debit Card,No,Student,False
ORD-12789,2024-01-02,January,Q1,Gaming Consoles,Gaming,Sony,28600.0,0,28600.0,2,57200.0,39559.74,17640.26,30.84,Kolkata,East,Retail Store,Net Banking,No,Small Business,False
ORD-12790,2024-11-18,November,Q4,Cameras,Imaging,Sony,18100.0,30,12670.0,3,38010.0,34049.46,3960.54,10.42,Chennai,South,Online,EMI,No,Small Business,True
ORD-12791,2024-02-03,February,Q1,Routers,Networking,TP-Link,5900.0,15,5015.0,3,15045.0,10589.67,4455.33,29.61,Mumbai,West,Online,Net Banking,No,Enterprise,False
ORD-12792,2024-05-31,May,Q2,Cameras,Imaging,Canon,31500.0,5,29925.0,1,29925.0,19820.84,10104.16,33.76,Kolkata,East,Corporate,UPI,No,Enterprise,False
ORD-12793,2024-09-23,September,Q3,Cameras,Imaging,Fujifilm,93100.0,20,74480.0,3,223440.0,174761.97,48678.03,21.79,Lucknow,North,Distributor,Debit Card,No,Individual,False
ORD-12794,2024-08-27,August,Q3,Smartphones,Mobile,Apple,37200.0,0,37200.0,2,74400.0,41297.26,33102.74,44.49,Mumbai,West,Corporate,Credit Card,No,Individual,False
ORD-12795,2024-08-15,August,Q3,Air Purifiers,Home Tech,Philips,27900.0,10,25110.0,2,50220.0,37097.2,13122.8,26.13,Hyderabad,South,Retail Store,EMI,No,Individual,False
ORD-12796,2024-08-15,August,Q3,Routers,Networking,TP-Link,2500.0,0,2500.0,3,7500.0,4788.51,2711.49,36.15,Lucknow,North,Retail Store,Credit Card,No,Individual,False
ORD-12797,2024-05-22,May,Q2,Gaming Consoles,Gaming,Sony,26000.0,0,26000.0,1,26000.0,15693.86,10306.14,39.64,Hyderabad,South,Online,Net Banking,No,Student,False
ORD-12798,2024-08-17,August,Q3,Headphones,Audio,Boat,6200.0,25,4650.0,1,4650.0,4230.85,419.15,9.01,Hyderabad,South,Retail Store,Debit Card,Yes,Enterprise,False
ORD-12799,2024-07-10,July,Q3,Tablets,Mobile,Apple,38400.0,0,38400.0,2,76800.0,49613.5,27186.5,35.4,Mumbai,West,Distributor,Debit Card,No,Individual,False
ORD-12800,2024-01-29,January,Q1,Headphones,Audio,Apple,17500.0,20,14000.0,1,14000.0,11667.62,2332.38,16.66,Kolkata,East,Retail Store,Net Banking,No,Student,False
ORD-12801,2024-02-27,February,Q1,Gaming Consoles,Gaming,Microsoft,42700.0,15,36295.0,1,36295.0,25494.96,10800.04,29.76,Ahmedabad,West,Online,Debit Card,No,Student,False
ORD-12802,2024-12-21,December,Q4,Tablets,Mobile,Lenovo,35300.0,25,26475.0,2,52950.0,49035.58,3914.42,7.39,Chennai,South,Distributor,EMI,No,Student,True
ORD-12803,2024-06-17,June,Q2,Smart TVs,Entertainment,Mi,43400.0,15,36890.0,3,110670.0,88766.52,21903.48,19.79,Kolkata,East,Retail Store,Debit Card,No,Individual,False
ORD-12804,2024-05-03,May,Q2,Headphones,Audio,Apple,5400.0,0,5400.0,1,5400.0,3936.11,1463.89,27.11,Ahmedabad,West,Corporate,Credit Card,Yes,Student,False
ORD-12805,2024-01-04,January,Q1,Smartwatches,Wearables,Garmin,25800.0,0,25800.0,1,25800.0,16654.89,9145.11,35.45,Chennai,South,Distributor,Credit Card,No,Individual,False
ORD-12806,2024-07-17,July,Q3,Tablets,Mobile,Lenovo,11200.0,25,8400.0,1,8400.0,7977.69,422.31,5.03,Jaipur,North,Retail Store,Cash,No,Enterprise,False
ORD-12807,2024-07-20,July,Q3,Headphones,Audio,Sennheiser,5600.0,20,4480.0,5,22400.0,18396.65,4003.35,17.87,Lucknow,North,Retail Store,UPI,No,Enterprise,False
ORD-12808,2024-07-03,July,Q3,Air Purifiers,Home Tech,Dyson,34600.0,5,32870.0,4,131480.0,92708.6,38771.4,29.49,Chennai,South,Online,UPI,No,Individual,False
ORD-12809,2024-10-03,October,Q4,Cameras,Imaging,Fujifilm,143400.0,20,114720.0,5,573600.0,532713.6,40886.4,7.13,Pune,West,Online,Debit Card,No,Individual,True
ORD-12810,2024-06-17,June,Q2,Smartphones,Mobile,Vivo,74500.0,15,63325.0,3,189975.0,166950.57,23024.43,12.12,Mumbai,West,Online,UPI,Yes,Individual,False
ORD-12811,2024-12-07,December,Q4,Smartphones,Mobile,Samsung,66900.0,15,56865.0,3,170595.0,113347.32,57247.68,33.56,Delhi,North,Distributor,Credit Card,No,Enterprise,True
ORD-12812,2024-11-15,November,Q4,Routers,Networking,TP-Link,3000.0,0,3000.0,2,6000.0,4326.5,1673.5,27.89,Mumbai,West,Online,Debit Card,No,Small Business,True
ORD-12813,2024-09-28,September,Q3,Headphones,Audio,Sennheiser,20900.0,20,16720.0,1,16720.0,11709.16,5010.84,29.97,Jaipur,North,Distributor,Credit Card,No,Small Business,False
ORD-12814,2024-02-07,February,Q1,Smartphones,Mobile,OnePlus,55900.0,20,44720.0,1,44720.0,32141.03,12578.97,28.13,Ahmedabad,West,Corporate,UPI,Yes,Enterprise,False
ORD-12815,2024-06-11,June,Q2,Cameras,Imaging,Canon,94000.0,5,89300.0,1,89300.0,70271.13,19028.87,21.31,Jaipur,North,Retail Store,EMI,No,Small Business,False
ORD-12816,2024-02-11,February,Q1,Routers,Networking,D-Link,12500.0,0,12500.0,1,12500.0,8076.73,4423.27,35.39,Delhi,North,Retail Store,Debit Card,No,Individual,False
ORD-12817,2024-03-20,March,Q1,Smart TVs,Entertainment,OnePlus,63400.0,0,63400.0,1,63400.0,43622.72,19777.28,31.19,Kolkata,East,Retail Store,Credit Card,No,Individual,False
ORD-12818,2024-07-30,July,Q3,Air Purifiers,Home Tech,Sharp,14600.0,30,10220.0,4,40880.0,34967.8,5912.2,14.46,Chennai,South,Distributor,Debit Card,No,Small Business,False
ORD-12819,2024-12-03,December,Q4,Tablets,Mobile,Lenovo,17000.0,20,13600.0,1,13600.0,9857.23,3742.77,27.52,Kolkata,East,Distributor,Cash,No,Small Business,True
ORD-12820,2024-08-24,August,Q3,Gaming Consoles,Gaming,Microsoft,41200.0,20,32960.0,1,32960.0,27337.6,5622.4,17.06,Bangalore,South,Corporate,Credit Card,No,Student,False
ORD-12821,2024-05-11,May,Q2,Headphones,Audio,JBL,17300.0,10,15570.0,2,31140.0,24290.04,6849.96,22.0,Chennai,South,Distributor,Debit Card,No,Student,False
ORD-12822,2024-09-16,September,Q3,Laptops,Computing,Dell,32100.0,30,22470.0,1,22470.0,23889.42,-1419.42,-6.32,Chennai,South,Online,UPI,No,Individual,False
ORD-12823,2024-06-13,June,Q2,Routers,Networking,D-Link,7700.0,30,5390.0,1,5390.0,4749.27,640.73,11.89,Pune,West,Retail Store,Debit Card,No,Student,False
ORD-12824,2024-12-23,December,Q4,Tablets,Mobile,Huawei,36500.0,20,29200.0,1,29200.0,20455.55,8744.45,29.95,Pune,West,Retail Store,Debit Card,No,Enterprise,True
ORD-12825,2024-07-18,July,Q3,Smart TVs,Entertainment,OnePlus,46100.0,15,39185.0,2,78370.0,54002.98,24367.02,31.09,Kolkata,East,Online,UPI,No,Enterprise,False
ORD-12826,2024-09-17,September,Q3,Headphones,Audio,Sony,13600.0,0,13600.0,3,40800.0,23869.71,16930.29,41.5,Pune,West,Online,Debit Card,No,Student,False
ORD-12827,2024-08-27,August,Q3,Smart TVs,Entertainment,OnePlus,194500.0,30,136150.0,1,136150.0,129196.63,6953.37,5.11,Lucknow,North,Distributor,Net Banking,No,Enterprise,False
ORD-12828,2024-06-26,June,Q2,Laptops,Computing,Apple,116400.0,30,81480.0,4,325920.0,269680.08,56239.92,17.26,Ahmedabad,West,Online,UPI,No,Small Business,False
ORD-12829,2024-07-19,July,Q3,Air Purifiers,Home Tech,Dyson,12600.0,20,10080.0,5,50400.0,40013.8,10386.2,20.61,Pune,West,Online,Debit Card,No,Individual,False
ORD-12830,2024-02-22,February,Q1,Tablets,Mobile,Lenovo,57400.0,10,51660.0,1,51660.0,39953.65,11706.35,22.66,Bangalore,South,Online,UPI,No,Individual,False
ORD-12831,2024-07-04,July,Q3,Cameras,Imaging,Nikon,12600.0,20,10080.0,1,10080.0,8692.55,1387.45,13.76,Lucknow,North,Corporate,Debit Card,Yes,Small Business,False
ORD-12832,2024-09-18,September,Q3,Air Purifiers,Home Tech,Philips,38700.0,30,27090.0,1,27090.0,27976.19,-886.19,-3.27,Delhi,North,Online,Credit Card,No,Small Business,False
ORD-12833,2024-02-12,February,Q1,Tablets,Mobile,Huawei,21500.0,15,18275.0,3,54825.0,48137.520000000004,6687.48,12.2,Hyderabad,South,Retail Store,UPI,No,Small Business,False
ORD-12834,2024-01-04,January,Q1,Laptops,Computing,Apple,67700.0,0,67700.0,1,67700.0,44687.59,23012.41,33.99,Bangalore,South,Retail Store,UPI,No,Student,False
ORD-12835,2024-12-15,December,Q4,Tablets,Mobile,Huawei,40700.0,15,34595.0,1,34595.0,28587.94,6007.06,17.36,Chennai,South,Retail Store,Credit Card,No,Enterprise,True
ORD-12836,2024-06-29,June,Q2,Smartwatches,Wearables,Apple,31300.0,0,31300.0,2,62600.0,34659.38,27940.62,44.63,Pune,West,Distributor,UPI,No,Enterprise,False
ORD-12837,2024-12-18,December,Q4,Routers,Networking,Asus,10900.0,5,10355.0,2,20710.0,13861.64,6848.36,33.07,Bangalore,South,Online,UPI,No,Individual,True
ORD-12838,2024-08-19,August,Q3,Tablets,Mobile,Apple,22000.0,0,22000.0,1,22000.0,12775.58,9224.42,41.93,Jaipur,North,Online,Debit Card,No,Enterprise,False
ORD-12839,2024-12-15,December,Q4,Tablets,Mobile,Lenovo,19900.0,15,16915.0,1,16915.0,12261.96,4653.04,27.51,Chennai,South,Retail Store,Net Banking,No,Small Business,True
ORD-12840,2024-10-13,October,Q4,Smartphones,Mobile,Vivo,16100.0,15,13685.0,1,13685.0,11139.47,2545.53,18.6,Chennai,South,Online,EMI,No,Student,True
ORD-12841,2024-10-12,October,Q4,Air Purifiers,Home Tech,Xiaomi,5300.0,5,5035.0,2,10070.0,7649.24,2420.76,24.04,Hyderabad,South,Online,Cash,No,Individual,True
ORD-12842,2024-07-18,July,Q3,Laptops,Computing,Asus,62100.0,20,49680.0,1,49680.0,39921.7,9758.3,19.64,Mumbai,West,Retail Store,UPI,No,Enterprise,False
ORD-12843,2024-10-09,October,Q4,Smartphones,Mobile,Samsung,31700.0,25,23775.0,1,23775.0,18037.2,5737.8,24.13,Kolkata,East,Online,Debit Card,No,Small Business,True
ORD-12844,2024-09-21,September,Q3,Smartphones,Mobile,Vivo,17300.0,0,17300.0,3,51900.0,29780.370000000003,22119.63,42.62,Mumbai,West,Online,UPI,No,Student,False
ORD-12845,2024-11-11,November,Q4,Gaming Consoles,Gaming,Nintendo,34500.0,25,25875.0,1,25875.0,23934.98,1940.02,7.5,Chennai,South,Online,EMI,No,Enterprise,True
ORD-12846,2024-03-22,March,Q1,Smart TVs,Entertainment,LG,39600.0,30,27720.0,2,55440.0,59077.16,-3637.16,-6.56,Mumbai,West,Online,EMI,No,Student,False
ORD-12847,2024-11-27,November,Q4,Air Purifiers,Home Tech,Xiaomi,13200.0,10,11880.0,1,11880.0,9214.05,2665.95,22.44,Hyderabad,South,Retail Store,Credit Card,Yes,Small Business,True
ORD-12848,2024-11-01,November,Q4,Smartwatches,Wearables,Apple,35100.0,0,35100.0,1,35100.0,20118.0,14982.0,42.68,Pune,West,Distributor,EMI,No,Student,True
ORD-12849,2024-04-02,April,Q2,Air Purifiers,Home Tech,Sharp,29600.0,20,23680.0,3,71040.0,58400.25,12639.75,17.79,Kolkata,East,Online,UPI,No,Individual,False
ORD-12850,2024-05-01,May,Q2,Smartphones,Mobile,OnePlus,73400.0,10,66060.0,1,66060.0,52148.38,13911.62,21.06,Jaipur,North,Distributor,Credit Card,No,Student,False
ORD-12851,2024-03-01,March,Q1,Routers,Networking,D-Link,1900.0,30,1330.0,3,3990.0,4096.47,-106.47,-2.67,Bangalore,South,Online,Net Banking,No,Enterprise,False
ORD-12852,2024-12-20,December,Q4,Headphones,Audio,JBL,15100.0,5,14345.0,3,43035.0,25324.47,17710.53,41.15,Pune,West,Retail Store,Credit Card,No,Individual,True
ORD-12853,2024-02-24,February,Q1,Smart TVs,Entertainment,OnePlus,198000.0,30,138600.0,5,693000.0,653053.9,39946.1,5.76,Mumbai,West,Retail Store,EMI,No,Small Business,False
ORD-12854,2024-08-14,August,Q3,Headphones,Audio,JBL,19300.0,25,14475.0,2,28950.0,22033.5,6916.5,23.89,Kolkata,East,Online,Debit Card,No,Enterprise,False
ORD-12855,2024-09-28,September,Q3,Gaming Consoles,Gaming,Microsoft,51900.0,0,51900.0,1,51900.0,36828.16,15071.84,29.04,Delhi,North,Distributor,Debit Card,Yes,Small Business,False
ORD-12856,2024-02-29,February,Q1,Smart TVs,Entertainment,LG,85100.0,20,68080.0,1,68080.0,56933.82,11146.18,16.37,Kolkata,East,Online,Cash,No,Student,False
ORD-12857,2024-08-09,August,Q3,Laptops,Computing,HP,88800.0,25,66600.0,1,66600.0,59101.14,7498.86,11.26,Jaipur,North,Retail Store,Debit Card,No,Student,False
ORD-12858,2024-05-23,May,Q2,Cameras,Imaging,Canon,113100.0,25,84825.0,1,84825.0,67778.95,17046.05,20.1,Lucknow,North,Retail Store,Debit Card,No,Small Business,False
ORD-12859,2024-08-26,August,Q3,Laptops,Computing,Lenovo,91100.0,0,91100.0,3,273300.0,200184.90000000002,73115.1,26.75,Chennai,South,Online,Debit Card,No,Enterprise,False
ORD-12860,2024-03-15,March,Q1,Routers,Networking,Asus,11300.0,20,9040.0,4,36160.0,32641.44,3518.56,9.73,Jaipur,North,Online,Debit Card,No,Enterprise,False
ORD-12861,2024-04-30,April,Q2,Gaming Consoles,Gaming,Microsoft,33900.0,5,32205.0,1,32205.0,18991.79,13213.21,41.03,Lucknow,North,Online,UPI,No,Enterprise,False
ORD-12862,2024-11-11,November,Q4,Gaming Consoles,Gaming,Nintendo,49700.0,25,37275.0,1,37275.0,33830.52,3444.48,9.24,Hyderabad,South,Distributor,Credit Card,No,Enterprise,True
ORD-12863,2024-06-07,June,Q2,Headphones,Audio,Sony,21300.0,0,21300.0,1,21300.0,13640.09,7659.91,35.96,Lucknow,North,Corporate,UPI,No,Student,False
ORD-12864,2024-11-23,November,Q4,Smartwatches,Wearables,Garmin,30000.0,10,27000.0,2,54000.0,42223.1,11776.9,21.81,Pune,West,Corporate,UPI,No,Enterprise,True
ORD-12865,2024-05-07,May,Q2,Smartwatches,Wearables,Boat,29900.0,20,23920.0,2,47840.0,35393.2,12446.8,26.02,Lucknow,North,Retail Store,Net Banking,No,Individual,False
ORD-12866,2024-08-24,August,Q3,Gaming Consoles,Gaming,Nintendo,47400.0,15,40290.0,1,40290.0,29519.53,10770.47,26.73,Pune,West,Retail Store,EMI,Yes,Student,False
ORD-12867,2024-06-17,June,Q2,Cameras,Imaging,Canon,61700.0,20,49360.0,1,49360.0,37753.37,11606.63,23.51,Chennai,South,Corporate,Debit Card,No,Small Business,False
ORD-12868,2024-01-30,January,Q1,Air Purifiers,Home Tech,Dyson,33200.0,30,23240.0,2,46480.0,42708.1,3771.9,8.12,Kolkata,East,Online,Cash,No,Small Business,False
ORD-12869,2024-06-10,June,Q2,Smartphones,Mobile,Samsung,43400.0,20,34720.0,1,34720.0,25761.48,8958.52,25.8,Lucknow,North,Online,UPI,No,Enterprise,False
ORD-12870,2024-05-24,May,Q2,Smartphones,Mobile,Apple,73100.0,15,62135.0,2,124270.0,97417.24,26852.76,21.61,Lucknow,North,Online,Net Banking,No,Individual,False
ORD-12871,2024-04-05,April,Q2,Smart TVs,Entertainment,Sony,156500.0,5,148675.0,3,446025.0,345523.5,100501.5,22.53,Kolkata,East,Online,UPI,No,Enterprise,False
ORD-12872,2024-03-01,March,Q1,Headphones,Audio,Apple,11500.0,10,10350.0,3,31050.0,23075.22,7974.78,25.68,Mumbai,West,Online,Net Banking,No,Student,False
ORD-12873,2024-09-06,September,Q3,Laptops,Computing,Lenovo,65300.0,20,52240.0,3,156720.0,120664.17,36055.83,23.01,Mumbai,West,Retail Store,Debit Card,No,Enterprise,False
ORD-12874,2024-12-21,December,Q4,Air Purifiers,Home Tech,Dyson,37000.0,5,35150.0,2,70300.0,41243.86,29056.14,41.33,Kolkata,East,Online,UPI,No,Enterprise,True
ORD-12875,2024-05-15,May,Q2,Smartwatches,Wearables,Boat,13400.0,15,11390.0,4,45560.0,38047.36,7512.64,16.49,Delhi,North,Distributor,UPI,No,Individual,False
ORD-12876,2024-11-21,November,Q4,Tablets,Mobile,Huawei,43900.0,30,30730.0,3,92190.0,93130.23,-940.23,-1.02,Kolkata,East,Online,Credit Card,No,Small Business,True
ORD-12877,2024-03-27,March,Q1,Tablets,Mobile,Apple,42800.0,25,32100.0,1,32100.0,23766.11,8333.89,25.96,Kolkata,East,Online,Credit Card,No,Small Business,False
ORD-12878,2024-12-09,December,Q4,Smartphones,Mobile,OnePlus,34700.0,10,31230.0,5,156150.0,123576.35,32573.65,20.86,Pune,West,Retail Store,UPI,Yes,Small Business,True
ORD-12879,2024-12-27,December,Q4,Smartwatches,Wearables,Noise,1800.0,15,1530.0,2,3060.0,2330.84,729.16,23.83,Jaipur,North,Retail Store,Debit Card,Yes,Small Business,True
ORD-12880,2024-04-28,April,Q2,Tablets,Mobile,Huawei,30500.0,5,28975.0,2,57950.0,40584.02,17365.98,29.97,Lucknow,North,Online,Debit Card,No,Individual,False
ORD-12881,2024-09-23,September,Q3,Tablets,Mobile,Apple,30000.0,15,25500.0,1,25500.0,20825.24,4674.76,18.33,Bangalore,South,Corporate,Credit Card,Yes,Individual,False
ORD-12882,2024-04-04,April,Q2,Tablets,Mobile,Apple,13100.0,15,11135.0,1,11135.0,8186.25,2948.75,26.48,Pune,West,Retail Store,Credit Card,No,Individual,False
ORD-12883,2024-08-09,August,Q3,Air Purifiers,Home Tech,Dyson,37100.0,0,37100.0,2,74200.0,54999.8,19200.2,25.88,Delhi,North,Online,UPI,No,Small Business,False
ORD-12884,2024-05-09,May,Q2,Headphones,Audio,Apple,1300.0,15,1105.0,1,1105.0,870.77,234.23,21.2,Bangalore,South,Corporate,Credit Card,No,Small Business,False
ORD-12885,2024-12-17,December,Q4,Smart TVs,Entertainment,LG,123800.0,25,92850.0,3,278550.0,267791.91000000003,10758.09,3.86,Delhi,North,Retail Store,UPI,No,Small Business,True
ORD-12886,2024-02-27,February,Q1,Smartphones,Mobile,OnePlus,24200.0,15,20570.0,5,102850.0,68607.95,34242.05,33.29,Bangalore,South,Corporate,UPI,No,Small Business,False
ORD-12887,2024-03-15,March,Q1,Routers,Networking,Netgear,10100.0,15,8585.0,2,17170.0,14134.34,3035.66,17.68,Bangalore,South,Retail Store,UPI,No,Enterprise,False
ORD-12888,2024-09-08,September,Q3,Routers,Networking,D-Link,12100.0,20,9680.0,2,19360.0,17828.3,1531.7,7.91,Mumbai,West,Retail Store,UPI,No,Individual,False
ORD-12889,2024-02-10,February,Q1,Tablets,Mobile,Huawei,58800.0,20,47040.0,2,94080.0,65926.94,28153.06,29.92,Hyderabad,South,Online,Debit Card,No,Enterprise,False
ORD-12890,2024-03-11,March,Q1,Headphones,Audio,Sennheiser,10500.0,30,7350.0,1,7350.0,6967.52,382.48,5.2,Mumbai,West,Retail Store,EMI,Yes,Student,False
ORD-12891,2024-03-20,March,Q1,Headphones,Audio,JBL,4800.0,15,4080.0,1,4080.0,2848.82,1231.18,30.18,Jaipur,North,Retail Store,UPI,No,Enterprise,False
ORD-12892,2024-01-08,January,Q1,Air Purifiers,Home Tech,Dyson,33400.0,25,25050.0,3,75150.0,67254.15,7895.85,10.51,Kolkata,East,Online,Credit Card,No,Individual,False
ORD-12893,2024-08-10,August,Q3,Laptops,Computing,HP,111000.0,20,88800.0,4,355200.0,288610.92,66589.08,18.75,Ahmedabad,West,Corporate,UPI,No,Student,False
ORD-12894,2024-09-24,September,Q3,Smartphones,Mobile,Vivo,17800.0,30,12460.0,2,24920.0,26621.0,-1701.0,-6.83,Kolkata,East,Retail Store,UPI,No,Student,False
ORD-12895,2024-05-11,May,Q2,Laptops,Computing,Asus,27600.0,10,24840.0,3,74520.0,48783.69,25736.31,34.54,Ahmedabad,West,Online,Credit Card,No,Enterprise,False
ORD-12896,2024-07-17,July,Q3,Cameras,Imaging,Canon,120900.0,0,120900.0,2,241800.0,166357.12,75442.88,31.2,Kolkata,East,Online,Net Banking,Yes,Enterprise,False
ORD-12897,2024-11-21,November,Q4,Laptops,Computing,HP,69300.0,20,55440.0,3,166320.0,122282.97,44037.03,26.48,Delhi,North,Distributor,EMI,Yes,Small Business,True
ORD-12898,2024-10-12,October,Q4,Smartwatches,Wearables,Samsung,44300.0,25,33225.0,2,66450.0,60880.12,5569.88,8.38,Delhi,North,Distributor,EMI,No,Individual,True
ORD-12899,2024-11-11,November,Q4,Routers,Networking,Asus,8800.0,20,7040.0,3,21120.0,16843.170000000002,4276.83,20.25,Delhi,North,Retail Store,Debit Card,No,Student,True
ORD-12900,2024-09-05,September,Q3,Laptops,Computing,Lenovo,41200.0,15,35020.0,2,70040.0,53021.76,17018.24,24.3,Delhi,North,Retail Store,UPI,No,Individual,False
ORD-12901,2024-05-25,May,Q2,Smart TVs,Entertainment,LG,93600.0,20,74880.0,2,149760.0,124637.06,25122.94,16.78,Ahmedabad,West,Retail Store,Credit Card,No,Enterprise,False
